,PRICE,MILEAGE_KM,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,CAR_AGE,DEREG_VALUE_FROM_SCRAPE_DATE,OMV,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,POWER,LISTING_URL,BRAND
3328,50800.0,138000.0,57010.0,790.0,8.0,32320.0,29296.0,2494.0,1475.0,178.0,https://www.sgcarmart.com/used_cars/info.php?ID=1280075&DL=1193&utm_content=SLeligible,Toyota
3330,166800.0,110000.0,41510.0,2349.0,4.0,77201.0,52919.0,1998.0,1540.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289592&DL=3282,BMW
3332,38800.0,50000.0,29679.0,365.0,9.0,14847.0,16927.0,1591.0,1295.0,127.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290263&DL=3137,Kia
3333,167800.0,58608.0,39000.0,2406.0,4.0,69292.0,46968.0,1497.0,1635.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1238274&DL=2792&utm_content=SLeligible,Mercedes-Benz
3336,46800.0,117700.0,47889.0,768.0,8.0,22041.0,23217.0,1595.0,1395.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283933&DL=3043,Mercedes-Benz
3338,120500.0,76982.0,39406.0,1922.0,5.0,51529.0,35007.0,1987.0,1485.0,170.0,https://www.sgcarmart.com/used_cars/info.php?ID=1273442&DL=1368&utm_content=SLeligible,Lexus
3339,84800.0,95000.0,48001.0,1164.0,7.0,40628.0,33704.0,1997.0,1680.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288875&DL=2175,BMW
3341,16800.0,218000.0,19036.0,0.0,14.0,3296.0,22003.0,1987.0,1380.0,142.0,https://www.sgcarmart.com/used_cars/info.php?ID=1260906&DL=4343,Toyota
3342,110777.0,107000.0,38216.0,2373.0,14.0,24992.0,75336.0,2979.0,1940.0,301.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289147&DL=3648&utm_content=SLeligible,BMW
3343,75888.0,145000.0,42283.0,2557.0,14.0,29749.0,26585.0,1598.0,1205.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1277693&DL=4381&utm_content=SLeligible,MINI
3345,58800.0,147620.0,46191.0,1493.0,12.0,38066.0,11515.0,1591.0,1267.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1236238&DL=4217&utm_content=SLeligible,Hyundai
3346,118800.0,128000.0,40001.0,1915.0,5.0,47575.0,30806.0,1998.0,1695.0,227.0,https://www.sgcarmart.com/used_cars/info.php?ID=1285736&DL=3602,Toyota
3347,107800.0,90000.0,33568.0,2256.0,14.0,20766.0,150114.0,4806.0,1875.0,394.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290149&DL=3468&utm_content=SLeligible,Porsche
3349,180800.0,65488.0,35403.0,1464.0,6.0,58900.0,48189.0,2494.0,2045.0,179.0,https://www.sgcarmart.com/used_cars/info.php?ID=1258447&DL=1213,Toyota
3350,45800.0,78414.0,49430.0,737.0,8.0,21851.0,17652.0,1497.0,1096.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290402&DL=1032,Honda
3351,84800.0,205000.0,46482.0,2738.0,13.0,35046.0,31019.0,1597.0,1500.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289549&DL=3616&utm_content=SLeligible,Mercedes-Benz
3353,146888.0,140000.0,73954.0,2798.0,12.0,56995.0,54709.0,2480.0,1575.0,335.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289343&DL=4231&utm_content=SLeligible,Audi
3355,136800.0,63500.0,35403.0,1467.0,6.0,53511.0,42759.0,1998.0,1660.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282630&DL=1000&utm_content=SLeligible,BMW
3358,82800.0,102315.0,42322.0,1097.0,7.0,35317.0,26392.0,1498.0,1324.0,170.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283440&DL=3333,Honda
3359,59800.0,176000.0,32875.0,2289.0,14.0,20635.0,14784.0,1586.0,1220.0,109.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283473&DL=1000&utm_content=SLeligible,Suzuki
3360,117800.0,41841.0,47010.0,2645.0,3.0,39689.0,21636.0,1598.0,1280.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289818&DL=1213,Hyundai
3362,308000.0,5000.0,52200.0,2594.0,3.0,142387.0,93646.0,1998.0,1115.0,254.0,https://www.sgcarmart.com/used_cars/info.php?ID=1067921&DL=2093&utm_content=SLeligible,Morgan
3364,67800.0,143000.0,39129.0,2037.0,16.0,21998.0,21855.0,1799.0,1350.0,138.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276582&DL=4457&utm_content=SLeligible,Honda
3365,102800.0,36000.0,43501.0,2593.0,5.0,35217.0,20525.0,1496.0,1130.0,127.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289110&DL=4523,Honda
3366,57800.0,116584.0,51106.0,1130.0,9.0,29626.0,20883.0,1586.0,1190.0,115.0,https://www.sgcarmart.com/used_cars/info.php?ID=1117497&DL=2976&utm_content=SLeligible,Suzuki
3369,108800.0,33500.0,49012.0,1277.0,8.0,46074.0,37321.0,2362.0,1790.0,167.0,https://www.sgcarmart.com/used_cars/info.php?ID=1246953&DL=1339&utm_content=SLeligible,Toyota
3371,105800.0,66200.0,37330.0,1496.0,6.0,46441.0,37480.0,1595.0,1425.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289308&DL=2178,Mercedes-Benz
3372,58800.0,107088.0,53300.0,1133.0,7.0,29224.0,19507.0,1997.0,1379.0,142.0,https://www.sgcarmart.com/used_cars/info.php?ID=1229965&DL=4454&utm_content=SLeligible,Nissan
3373,84800.0,129000.0,47701.0,2226.0,13.0,33077.0,21503.0,1798.0,1360.0,142.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289603&DL=4465&utm_content=SLeligible,Toyota
3381,26900.0,131500.0,61000.0,425.0,9.0,10037.0,14138.0,1496.0,1321.0,118.0,https://www.sgcarmart.com/used_cars/info.php?ID=1256818&DL=1177,Mazda
3384,53800.0,121300.0,57903.0,881.0,8.0,25525.0,22789.0,1395.0,1288.0,147.0,https://www.sgcarmart.com/used_cars/info.php?ID=1273565&DL=4309&utm_content=SLeligible,Volkswagen
3386,57800.0,145000.0,25525.0,1493.0,15.0,12644.0,13520.0,1490.0,1060.0,99.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276993&DL=4457&utm_content=SLeligible,Suzuki
3387,55500.0,112000.0,26047.0,1734.0,16.0,12417.0,23228.0,1468.0,1160.0,151.0,https://www.sgcarmart.com/used_cars/info.php?ID=1249570&DL=3318&utm_content=SLeligible,Mitsubishi
3389,83888.0,83000.0,47002.0,1103.0,6.0,40639.0,30292.0,2494.0,1475.0,178.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288983&DL=4473,Toyota
3391,110800.0,140000.0,53932.0,2616.0,13.0,38831.0,62923.0,2773.0,1730.0,201.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289015&DL=4558&utm_content=SLeligible,Audi
3392,60600.0,82000.0,48285.0,1583.0,11.0,42226.0,20925.0,1395.0,1249.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1230043&DL=3554&utm_content=SLeligible,Volkswagen
3393,101800.0,66000.0,49802.0,1191.0,8.0,44152.0,36360.0,2362.0,1790.0,167.0,https://www.sgcarmart.com/used_cars/info.php?ID=1246909&DL=3911&utm_content=SLeligible,Toyota
3394,88800.0,160000.0,47316.0,2561.0,13.0,33212.0,45125.0,2497.0,1650.0,201.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289144&DL=3287&utm_content=SLeligible,BMW
3395,189000.0,140000.0,83464.0,2588.0,12.0,66405.0,139954.0,5461.0,1870.0,517.0,https://www.sgcarmart.com/used_cars/info.php?ID=1262475&DL=3712&utm_content=SLeligible,Mercedes-Benz
3396,175800.0,65100.0,60001.0,2590.0,4.0,70571.0,32203.0,1332.0,1555.0,160.0,https://www.sgcarmart.com/used_cars/info.php?ID=1286608&DL=3968,Mercedes-Benz
3397,41500.0,131088.0,48000.0,947.0,8.0,19983.0,12022.0,1591.0,1345.0,125.0,https://www.sgcarmart.com/used_cars/info.php?ID=1256433&DL=3712&utm_content=SLeligible,Hyundai
3399,165800.0,58700.0,40889.0,1832.0,5.0,58416.0,38527.0,1997.0,1777.0,246.0,https://www.sgcarmart.com/used_cars/info.php?ID=1283007&DL=2754,Jaguar
3401,59800.0,74997.0,50991.0,976.0,8.0,25533.0,23217.0,1595.0,1395.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1248004&DL=1266&utm_content=SLeligible,Mercedes-Benz
3403,95300.0,91846.0,31001.0,1709.0,6.0,35190.0,26594.0,1498.0,1324.0,170.0,https://www.sgcarmart.com/used_cars/info.php?ID=1281209&DL=3613,Honda
3404,86888.0,105000.0,34935.0,2342.0,14.0,22550.0,43766.0,2497.0,1650.0,201.0,https://www.sgcarmart.com/used_cars/info.php?ID=1258983&DL=2023&utm_content=SLeligible,BMW
3407,239000.0,55537.0,79601.0,2735.0,5.0,60388.0,37319.0,2995.0,1940.0,348.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290141&DL=3597&utm_content=SLeligible,Porsche
3408,60800.0,170400.0,35411.0,1827.0,15.0,17832.0,19484.0,1995.0,1555.0,138.0,https://www.sgcarmart.com/used_cars/info.php?ID=1242803&DL=1339&utm_content=SLeligible,Suzuki
3409,103800.0,100800.0,39000.0,1460.0,7.0,46505.0,37239.0,1595.0,1425.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276059&DL=3401&utm_content=SLeligible,Mercedes-Benz
3410,86800.0,79100.0,41361.0,2007.0,6.0,33009.0,13628.0,1995.0,1438.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289012&DL=3318,Subaru
3411,56800.0,182000.0,32121.0,1672.0,16.0,14846.0,31823.0,1984.0,1391.0,197.0,https://www.sgcarmart.com/used_cars/info.php?ID=1236370&DL=3647&utm_content=SLeligible,Volkswagen
3412,53800.0,77526.0,38000.0,1127.0,6.0,18367.0,14726.0,1496.0,1102.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1253161&DL=2493&utm_content=SLeligible,Mazda
3414,172800.0,53000.0,39000.0,2409.0,4.0,62282.0,40261.0,1998.0,1660.0,241.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290384&DL=4075,Lexus
3415,173800.0,94000.0,106916.0,2953.0,12.0,95756.0,105427.0,3605.0,1835.0,402.0,https://www.sgcarmart.com/used_cars/info.php?ID=1271374&DL=1360&utm_content=SLeligible,Porsche
3416,55800.0,164000.0,29485.0,1951.0,15.0,15946.0,17853.0,1598.0,1195.0,107.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288013&DL=3750&utm_content=SLeligible,Toyota
3419,80500.0,52800.0,37605.0,1527.0,6.0,27634.0,16678.0,1998.0,1682.0,237.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290283&DL=1127,Subaru
3420,88800.0,107000.0,39700.0,2066.0,5.0,34040.0,15207.0,1995.0,1489.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290196&DL=3414,Subaru
3424,53800.0,75000.0,55501.0,913.0,8.0,28943.0,23227.0,1997.0,1626.0,142.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289627&DL=3037,Nissan
3425,67888.0,64650.0,53300.0,1164.0,7.0,28316.0,25279.0,1499.0,1175.0,134.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289611&DL=1149,MINI
3428,63800.0,58800.0,54334.0,1344.0,7.0,29950.0,15206.0,1591.0,1402.0,174.0,https://www.sgcarmart.com/used_cars/info.php?ID=1275740&DL=3647&utm_content=SLeligible,Hyundai
3431,74800.0,110000.0,49156.0,793.0,9.0,50461.0,52377.0,1991.0,1655.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290266&DL=4431,Mercedes-Benz
3432,55800.0,96000.0,52668.0,972.0,8.0,26909.0,20640.0,1597.0,1249.0,123.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276810&DL=1193&utm_content=SLeligible,Honda
3433,32800.0,145900.0,21142.0,732.0,13.0,8596.0,15510.0,1598.0,1195.0,120.0,https://www.sgcarmart.com/used_cars/info.php?ID=1282568&DL=3214&utm_content=SLeligible,Toyota
3436,74555.0,28100.0,30009.0,1946.0,5.0,20373.0,15689.0,1317.0,1030.0,97.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288723&DL=1290,Honda
3438,78800.0,103200.0,37989.0,1522.0,6.0,35393.0,25431.0,1499.0,1490.0,160.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288867&DL=3164,Mitsubishi
3439,116888.0,135057.0,45586.0,2190.0,14.0,31311.0,102322.0,3498.0,1850.0,268.0,https://www.sgcarmart.com/used_cars/info.php?ID=1192226&DL=3587&utm_content=SLeligible,Mercedes-Benz
3441,68800.0,115734.0,38001.0,1492.0,7.0,29641.0,19990.0,1197.0,1315.0,130.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288895&DL=4498,Renault
3442,45800.0,60000.0,50991.0,917.0,8.0,17810.0,18262.0,1496.0,1320.0,107.0,https://www.sgcarmart.com/used_cars/info.php?ID=1280618&DL=1137&utm_content=SLeligible,Toyota
3446,22800.0,102330.0,65001.0,279.0,10.0,8249.0,16383.0,1498.0,1046.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1275859&DL=3162,Honda
3447,31800.0,95000.0,54301.0,605.0,9.0,14638.0,19600.0,1496.0,1190.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289229&DL=3283,Honda
3451,61800.0,76000.0,56956.0,850.0,8.0,31824.0,31296.0,1986.0,1610.0,148.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287147&DL=3011,Toyota
3452,63800.0,106000.0,58190.0,549.0,9.0,41849.0,48634.0,1991.0,1655.0,181.0,https://www.sgcarmart.com/used_cars/info.php?ID=1206313&DL=3838&utm_content=SLeligible,Mercedes-Benz
3455,193800.0,47000.0,40714.0,2433.0,13.0,27306.0,81608.0,3436.0,1470.0,305.0,https://www.sgcarmart.com/used_cars/info.php?ID=1284485&DL=2875&utm_content=SLeligible,Porsche
3458,65800.0,113000.0,38830.0,1097.0,7.0,28269.0,20143.0,1197.0,1325.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1260706&DL=2855&utm_content=SLeligible,Nissan
3459,46800.0,98000.0,58801.0,611.0,9.0,23107.0,26381.0,1986.0,1580.0,148.0,https://www.sgcarmart.com/used_cars/info.php?ID=1223898&DL=2339&utm_content=SLeligible,Toyota
3461,77800.0,102000.0,32725.0,1924.0,5.0,28469.0,14695.0,1591.0,1345.0,125.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289732&DL=1079,Hyundai
3462,215800.0,20000.0,58089.0,2586.0,4.0,80031.0,42723.0,1984.0,1345.0,194.0,https://www.sgcarmart.com/used_cars/info.php?ID=1237051&DL=2034&utm_content=SLeligible,Audi
3463,89800.0,115000.0,49000.0,1251.0,7.0,44758.0,36252.0,1595.0,1425.0,154.0,https://www.sgcarmart.com/used_cars/info.php?ID=1268032&DL=3541&utm_content=SLeligible,Mercedes-Benz
3464,59800.0,90000.0,48209.0,739.0,8.0,34636.0,30358.0,1997.0,1530.0,152.0,https://www.sgcarmart.com/used_cars/info.php?ID=1280162&DL=3908&utm_content=SLeligible,Honda
3466,139800.0,67000.0,49189.0,1280.0,7.0,65140.0,56222.0,1998.0,2070.0,234.0,https://www.sgcarmart.com/used_cars/info.php?ID=1275351&DL=3992&utm_content=SLeligible,Lexus
3467,103800.0,67979.0,39001.0,1125.0,6.0,43957.0,37110.0,1998.0,1390.0,189.0,https://www.sgcarmart.com/used_cars/info.php?ID=1261348&DL=2792&utm_content=SLeligible,MINI
3471,75800.0,118000.0,38137.0,2463.0,14.0,25902.0,24391.0,1390.0,1285.0,158.0,https://www.sgcarmart.com/used_cars/info.php?ID=1260155&DL=3004&utm_content=SLeligible,Volkswagen
3477,74800.0,115978.0,50621.0,736.0,8.0,35714.0,30861.0,2356.0,1855.0,172.0,https://www.sgcarmart.com/used_cars/info.php?ID=1286897&DL=1047,Honda
3481,219800.0,33035.0,60001.0,2562.0,5.0,85386.0,46751.0,1991.0,1555.0,301.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290346&DL=2014,Mercedes-Benz
3482,9300.0,170000.0,15287.0,183.0,16.0,1558.0,20589.0,1496.0,1310.0,116.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290093&DL=3894,Honda
3483,34800.0,25000.0,50951.0,942.0,8.0,17375.0,16716.0,1398.0,1045.0,85.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290085&DL=4354,Opel
3484,118888.0,135000.0,48000.0,1830.0,5.0,58138.0,38151.0,1984.0,1535.0,187.0,https://www.sgcarmart.com/used_cars/info.php?ID=1287152&DL=3451,Audi
3487,89800.0,118000.0,54616.0,1127.0,7.0,44632.0,39636.0,1984.0,1535.0,187.0,https://www.sgcarmart.com/used_cars/info.php?ID=1276296&DL=2440&utm_content=SLeligible,Audi
3488,186800.0,20000.0,81089.0,3135.0,2.0,100790.0,35247.0,1332.0,1410.0,128.0,https://www.sgcarmart.com/used_cars/info.php?ID=1289654&DL=2171,Mercedes-Benz
3489,40900.0,148000.0,52668.0,940.0,8.0,21765.0,13572.0,1591.0,1345.0,125.0,https://www.sgcarmart.com/used_cars/info.php?ID=1275533&DL=1429&utm_content=SLeligible,Hyundai
3490,74800.0,39000.0,36890.0,1369.0,7.0,32141.0,25552.0,999.0,1280.0,113.0,https://www.sgcarmart.com/used_cars/info.php?ID=1288005&DL=2305,Audi
3491,111800.0,24000.0,42564.0,1891.0,5.0,50321.0,32504.0,1499.0,1265.0,134.0,https://www.sgcarmart.com/used_cars/info.php?ID=1240333&DL=2296&utm_content=SLeligible,MINI
