,PRICE,PREDICTED_PRICE,LISTING_URL,BRAND,RECOMMENDED
850,183888.0,200726.935,https://www.sgcarmart.com/used_cars/info.php?ID=1153028&DL=3579&utm_content=SLeligible,Mercedes-Benz,True
851,51688.0,52132.875,https://www.sgcarmart.com/used_cars/info.php?ID=1289157&DL=3368,Nissan,True
852,51800.0,51973.36,https://www.sgcarmart.com/used_cars/info.php?ID=1267869&DL=4327&utm_content=SLeligible,BMW,True
853,184800.0,184949.44,https://www.sgcarmart.com/used_cars/info.php?ID=1286406&DL=2389,BMW,True
855,82800.0,84346.14,https://www.sgcarmart.com/used_cars/info.php?ID=1272510&DL=3750&utm_content=SLeligible,BMW,True
856,130800.0,131072.84,https://www.sgcarmart.com/used_cars/info.php?ID=1273250&DL=3426&utm_content=SLeligible,BMW,True
857,250800.0,258723.62,https://www.sgcarmart.com/used_cars/info.php?ID=1288912&DL=4245,Mercedes-Benz,True
864,69288.0,73790.74,https://www.sgcarmart.com/used_cars/info.php?ID=1274372&DL=3750&utm_content=SLeligible,BMW,True
865,174800.0,187728.875,https://www.sgcarmart.com/used_cars/info.php?ID=1273010&DL=3810&utm_content=SLeligible,BMW,True
866,71800.0,74150.11,https://www.sgcarmart.com/used_cars/info.php?ID=1288788&DL=4453,Audi,True
867,122000.0,125559.825,https://www.sgcarmart.com/used_cars/info.php?ID=1252892&DL=1368&utm_content=SLeligible,BMW,True
868,150888.0,167906.36,https://www.sgcarmart.com/used_cars/info.php?ID=1273684&DL=4092&utm_content=SLeligible,Skoda,True
869,63800.0,66450.885,https://www.sgcarmart.com/used_cars/info.php?ID=1282977&DL=1000&utm_content=SLeligible,Peugeot,True
870,35000.0,37975.41,https://www.sgcarmart.com/used_cars/info.php?ID=1286365&DL=1000&utm_content=SLeligible,Suzuki,True
872,76800.0,79535.22,https://www.sgcarmart.com/used_cars/info.php?ID=1193773&DL=2296&utm_content=SLeligible,Audi,True
873,152000.0,153157.59,https://www.sgcarmart.com/used_cars/info.php?ID=1289359&DL=4337,BMW,True
874,56800.0,59679.96,https://www.sgcarmart.com/used_cars/info.php?ID=1287214&DL=1032,Nissan,True
876,51388.0,55085.625,https://www.sgcarmart.com/used_cars/info.php?ID=1283901&DL=4098&utm_content=SLeligible,Mitsubishi,True
877,77800.0,80479.09,https://www.sgcarmart.com/used_cars/info.php?ID=1274245&DL=2077&utm_content=SLeligible,Volkswagen,True
878,110800.0,120685.01,https://www.sgcarmart.com/used_cars/info.php?ID=1268983&DL=3043&utm_content=SLeligible,BMW,True
879,65000.0,70743.82,https://www.sgcarmart.com/used_cars/info.php?ID=1256417&DL=4382&utm_content=SLeligible,BMW,True
880,59998.0,60852.64,https://www.sgcarmart.com/used_cars/info.php?ID=1278088&DL=3382&utm_content=SLeligible,Mazda,True
881,102000.0,104138.7,https://www.sgcarmart.com/used_cars/info.php?ID=1171556&DL=3712&utm_content=SLeligible,Mercedes-Benz,True
885,46800.0,47683.785,https://www.sgcarmart.com/used_cars/info.php?ID=1286386&DL=3337,Nissan,True
887,32800.0,33178.5,https://www.sgcarmart.com/used_cars/info.php?ID=1268522&DL=3722&utm_content=SLeligible,Nissan,True
889,69300.0,70574.3,https://www.sgcarmart.com/used_cars/info.php?ID=1289345&DL=2943,Volvo,True
891,99800.0,102242.14,https://www.sgcarmart.com/used_cars/info.php?ID=1277638&DL=1009&utm_content=SLeligible,Mercedes-Benz,True
902,110888.0,117485.06,https://www.sgcarmart.com/used_cars/info.php?ID=1289057&DL=1000&utm_content=SLeligible,Volkswagen,True
903,159000.0,159862.24,https://www.sgcarmart.com/used_cars/info.php?ID=1285331&DL=4458,BMW,True
905,75800.0,81639.205,https://www.sgcarmart.com/used_cars/info.php?ID=1289621&DL=3163,Mazda,True
906,48800.0,49677.63,https://www.sgcarmart.com/used_cars/info.php?ID=1284430&DL=1194&utm_content=SLeligible,Honda,True
907,34800.0,35685.76,https://www.sgcarmart.com/used_cars/info.php?ID=1243296&DL=2356&utm_content=SLeligible,Mazda,True
909,149800.0,152840.435,https://www.sgcarmart.com/used_cars/info.php?ID=1284260&DL=2389,BMW,True
910,130800.0,135489.34,https://www.sgcarmart.com/used_cars/info.php?ID=1098442&DL=3507&utm_content=SLeligible,Honda,True
911,149000.0,156639.2,https://www.sgcarmart.com/used_cars/info.php?ID=1290081&DL=3597,Land,True
912,77800.0,79399.605,https://www.sgcarmart.com/used_cars/info.php?ID=1287249&DL=1193,Peugeot,True
913,83888.0,85064.695,https://www.sgcarmart.com/used_cars/info.php?ID=1290041&DL=1095,Nissan,True
914,176800.0,179832.91,https://www.sgcarmart.com/used_cars/info.php?ID=1266522&DL=1418&utm_content=SLeligible,Lexus,True
915,75800.0,78348.925,https://www.sgcarmart.com/used_cars/info.php?ID=1290381&DL=4277&utm_content=SLeligible,Mercedes-Benz,True
919,76800.0,78792.5,https://www.sgcarmart.com/used_cars/info.php?ID=1284303&DL=1400,Mercedes-Benz,True
922,48300.0,49403.395,https://www.sgcarmart.com/used_cars/info.php?ID=1286436&DL=3381,Mercedes-Benz,True
925,150800.0,158127.77,https://www.sgcarmart.com/used_cars/info.php?ID=1285150&DL=2296,Mercedes-Benz,True
926,69188.0,73780.92,https://www.sgcarmart.com/used_cars/info.php?ID=1273332&DL=4031&utm_content=SLeligible,Hyundai,True
929,40800.0,41327.82,https://www.sgcarmart.com/used_cars/info.php?ID=1281196&DL=2547,Toyota,True
930,56800.0,58679.065,https://www.sgcarmart.com/used_cars/info.php?ID=1282945&DL=3750&utm_content=SLeligible,Honda,True
932,53800.0,54096.76,https://www.sgcarmart.com/used_cars/info.php?ID=1289306&DL=1054,Honda,True
933,61998.0,65224.29,https://www.sgcarmart.com/used_cars/info.php?ID=1182980&DL=3382&utm_content=SLeligible,BMW,True
935,83800.0,87463.56,https://www.sgcarmart.com/used_cars/info.php?ID=1288624&DL=4038&utm_content=SLeligible,BMW,True
936,103800.0,107381.3,https://www.sgcarmart.com/used_cars/info.php?ID=1254177&DL=4543&utm_content=SLeligible,Skoda,True
937,180000.0,181986.435,https://www.sgcarmart.com/used_cars/info.php?ID=1270921&DL=3597&utm_content=SLeligible,BMW,True
938,68800.0,69533.255,https://www.sgcarmart.com/used_cars/info.php?ID=1279911&DL=3137&utm_content=SLeligible,BMW,True
939,55800.0,57686.44,https://www.sgcarmart.com/used_cars/info.php?ID=1288882&DL=3911&utm_content=SLeligible,Nissan,True
940,60688.0,60783.485,https://www.sgcarmart.com/used_cars/info.php?ID=1289266&DL=1000&utm_content=SLeligible,Toyota,True
941,175800.0,184772.87,https://www.sgcarmart.com/used_cars/info.php?ID=1278818&DL=1339&utm_content=SLeligible,MG,True
943,31800.0,33491.14,https://www.sgcarmart.com/used_cars/info.php?ID=1283365&DL=3495,Mazda,True
944,81800.0,103303.815,https://www.sgcarmart.com/used_cars/info.php?ID=1280130&DL=2296&utm_content=SLeligible,Jaguar,True
946,58800.0,59313.805,https://www.sgcarmart.com/used_cars/info.php?ID=1285677&DL=2817,Toyota,True
950,104888.0,106355.955,https://www.sgcarmart.com/used_cars/info.php?ID=1254194&DL=2515&utm_content=SLeligible,Jaguar,True
951,72800.0,73222.775,https://www.sgcarmart.com/used_cars/info.php?ID=1285494&DL=1137,Volkswagen,True
952,158800.0,159973.03,https://www.sgcarmart.com/used_cars/info.php?ID=1279280&DL=1111&utm_content=SLeligible,Mercedes-Benz,True
954,178888.0,179698.22,https://www.sgcarmart.com/used_cars/info.php?ID=1289394&DL=3175,Lexus,True
955,95800.0,98907.02,https://www.sgcarmart.com/used_cars/info.php?ID=1259387&DL=4204&utm_content=SLeligible,SEAT,True
956,92800.0,93268.89,https://www.sgcarmart.com/used_cars/info.php?ID=1277729&DL=2049&utm_content=SLeligible,Honda,True
958,98800.0,104270.32,https://www.sgcarmart.com/used_cars/info.php?ID=1253564&DL=4558&utm_content=SLeligible,Toyota,True
961,151800.0,153657.105,https://www.sgcarmart.com/used_cars/info.php?ID=1254941&DL=1024&utm_content=SLeligible,Honda,True
963,48800.0,49509.035,https://www.sgcarmart.com/used_cars/info.php?ID=1290152&DL=1028,Volkswagen,True
964,55800.0,66157.575,https://www.sgcarmart.com/used_cars/info.php?ID=1279098&DL=2175&utm_content=SLeligible,Honda,True
965,111800.0,111953.05,https://www.sgcarmart.com/used_cars/info.php?ID=1280024&DL=4223&utm_content=SLeligible,Subaru,True
968,76800.0,77105.895,https://www.sgcarmart.com/used_cars/info.php?ID=1289016&DL=1000&utm_content=SLeligible,Honda,True
969,129800.0,133016.34,https://www.sgcarmart.com/used_cars/info.php?ID=1290333&DL=3730,Mercedes-Benz,True
972,133000.0,135292.235,https://www.sgcarmart.com/used_cars/info.php?ID=1289205&DL=4427,BMW,True
975,69800.0,71129.555,https://www.sgcarmart.com/used_cars/info.php?ID=1265475&DL=4412&utm_content=SLeligible,Daihatsu,True
977,39500.0,41143.565,https://www.sgcarmart.com/used_cars/info.php?ID=1275517&DL=4239&utm_content=SLeligible,Kia,True
978,48000.0,51653.21,https://www.sgcarmart.com/used_cars/info.php?ID=1270474&DL=3573&utm_content=SLeligible,Audi,True
979,105800.0,114158.05,https://www.sgcarmart.com/used_cars/info.php?ID=1290111&DL=2050,MINI,True
981,57800.0,59055.48,https://www.sgcarmart.com/used_cars/info.php?ID=1215379&DL=2339&utm_content=SLeligible,Toyota,True
985,90500.0,91590.2,https://www.sgcarmart.com/used_cars/info.php?ID=1289683&DL=1000&utm_content=SLeligible,Mercedes-Benz,True
986,38800.0,39712.705,https://www.sgcarmart.com/used_cars/info.php?ID=1285163&DL=3647,Opel,True
987,80800.0,82350.36,https://www.sgcarmart.com/used_cars/info.php?ID=1285621&DL=2940,BMW,True
988,44800.0,49522.855,https://www.sgcarmart.com/used_cars/info.php?ID=1289479&DL=3414,Nissan,True
989,37888.0,38168.0,https://www.sgcarmart.com/used_cars/info.php?ID=1290157&DL=1095,Toyota,True
990,78025.0,81723.73,https://www.sgcarmart.com/used_cars/info.php?ID=1234630&DL=3456&utm_content=SLeligible,Skoda,True
992,92800.0,92887.86,https://www.sgcarmart.com/used_cars/info.php?ID=1290417&DL=2178,Toyota,True
994,106800.0,106837.87,https://www.sgcarmart.com/used_cars/info.php?ID=1253102&DL=4412&utm_content=SLeligible,Volkswagen,True
997,179800.0,182809.495,https://www.sgcarmart.com/used_cars/info.php?ID=1277669&DL=4536&utm_content=SLeligible,BMW,True
998,107888.0,115183.03,https://www.sgcarmart.com/used_cars/info.php?ID=1229366&DL=2515&utm_content=SLeligible,Audi,True
999,20000.0,20390.32,https://www.sgcarmart.com/used_cars/info.php?ID=1290194&DL=4074&utm_content=SLeligible,Kia,True
1001,91888.0,95478.515,https://www.sgcarmart.com/used_cars/info.php?ID=1289522&DL=3456&utm_content=SLeligible,Lexus,True
1002,31800.0,36285.945,https://www.sgcarmart.com/used_cars/info.php?ID=1287063&DL=3863,Audi,True
1003,45800.0,47712.4,https://www.sgcarmart.com/used_cars/info.php?ID=1289053&DL=4398,Ford,True
1005,99800.0,101185.48,https://www.sgcarmart.com/used_cars/info.php?ID=1288585&DL=4517,BMW,True
1006,77800.0,78147.755,https://www.sgcarmart.com/used_cars/info.php?ID=1287619&DL=3750&utm_content=SLeligible,Toyota,True
1007,66800.0,73138.165,https://www.sgcarmart.com/used_cars/info.php?ID=1270373&DL=3750&utm_content=SLeligible,Lexus,True
1009,104800.0,107066.78,https://www.sgcarmart.com/used_cars/info.php?ID=1289136&DL=4130,Audi,True
1010,169777.0,171574.37,https://www.sgcarmart.com/used_cars/info.php?ID=1183260&DL=2689&utm_content=SLeligible,Mercedes-Benz,True
1011,89399.0,90622.655,https://www.sgcarmart.com/used_cars/info.php?ID=1254750&DL=1106&utm_content=SLeligible,Volvo,True
1012,133800.0,148722.72,https://www.sgcarmart.com/used_cars/info.php?ID=1280912&DL=3750&utm_content=SLeligible,Maserati,True
1013,182000.0,183531.47,https://www.sgcarmart.com/used_cars/info.php?ID=1282841&DL=1000&utm_content=SLeligible,Skoda,True
1016,45800.0,46731.69,https://www.sgcarmart.com/used_cars/info.php?ID=1289456&DL=2296,Nissan,True
1017,106000.0,108773.915,https://www.sgcarmart.com/used_cars/info.php?ID=1243210&DL=1368&utm_content=SLeligible,Mercedes-Benz,True
1019,68800.0,68852.17,https://www.sgcarmart.com/used_cars/info.php?ID=1288682&DL=2239,Mercedes-Benz,True
1020,172800.0,173595.275,https://www.sgcarmart.com/used_cars/info.php?ID=1284413&DL=2050,Audi,True
1021,83800.0,95102.85,https://www.sgcarmart.com/used_cars/info.php?ID=1289679&DL=3074,Mitsubishi,True
1023,120500.0,122432.22,https://www.sgcarmart.com/used_cars/info.php?ID=1287794&DL=4309,Toyota,True
1025,33500.0,35244.755,https://www.sgcarmart.com/used_cars/info.php?ID=1265365&DL=3647&utm_content=SLeligible,Kia,True
1026,60800.0,61722.48,https://www.sgcarmart.com/used_cars/info.php?ID=1276011&DL=4592&utm_content=SLeligible,Toyota,True
1029,77800.0,81154.475,https://www.sgcarmart.com/used_cars/info.php?ID=1289473&DL=2049,Perodua,True
1030,121800.0,124755.805,https://www.sgcarmart.com/used_cars/info.php?ID=1290118&DL=4210,MG,True
1034,110800.0,111556.77,https://www.sgcarmart.com/used_cars/info.php?ID=1275586&DL=2296&utm_content=SLeligible,Lexus,True
1036,208888.0,211449.06,https://www.sgcarmart.com/used_cars/info.php?ID=1282657&DL=3079,Mercedes-Benz,True
1037,63998.0,64573.075,https://www.sgcarmart.com/used_cars/info.php?ID=1288121&DL=3382&utm_content=SLeligible,Audi,True
1039,95988.0,100963.245,https://www.sgcarmart.com/used_cars/info.php?ID=1185038&DL=3259&utm_content=SLeligible,Audi,True
1043,121800.0,123007.67,https://www.sgcarmart.com/used_cars/info.php?ID=1281067&DL=2171,Volvo,True
1044,58800.0,59704.9,https://www.sgcarmart.com/used_cars/info.php?ID=1246428&DL=2296&utm_content=SLeligible,Toyota,True
1046,51200.0,52455.865,https://www.sgcarmart.com/used_cars/info.php?ID=1288973&DL=3718&utm_content=SLeligible,Toyota,True
1047,84500.0,86270.1,https://www.sgcarmart.com/used_cars/info.php?ID=1289235&DL=1000&utm_content=SLeligible,MINI,True
1050,84800.0,86065.535,https://www.sgcarmart.com/used_cars/info.php?ID=1290318&DL=1032,Honda,True
1051,46900.0,47847.315,https://www.sgcarmart.com/used_cars/info.php?ID=1265359&DL=1177&utm_content=SLeligible,Ssangyong,True
1052,105800.0,107009.275,https://www.sgcarmart.com/used_cars/info.php?ID=1290292&DL=4130,Hyundai,True
1056,93800.0,143558.81,https://www.sgcarmart.com/used_cars/info.php?ID=1135487&DL=2251&utm_content=SLeligible,Bentley,True
1061,38800.0,39613.16,https://www.sgcarmart.com/used_cars/info.php?ID=1289968&DL=1238,Nissan,True
1063,93777.0,98566.63,https://www.sgcarmart.com/used_cars/info.php?ID=1286173&DL=2689,Infiniti,True
1064,37000.0,38624.57,https://www.sgcarmart.com/used_cars/info.php?ID=1290236&DL=1000&utm_content=SLeligible,Ford,True
1066,39800.0,41094.345,https://www.sgcarmart.com/used_cars/info.php?ID=1289874&DL=3446,Toyota,True
1067,82800.0,87503.71,https://www.sgcarmart.com/used_cars/info.php?ID=1289370&DL=1400,BMW,True
1068,86888.0,96611.05,https://www.sgcarmart.com/used_cars/info.php?ID=1281023&DL=2283,Volkswagen,True
1069,51000.0,54170.08,https://www.sgcarmart.com/used_cars/info.php?ID=1282556&DL=1000&utm_content=SLeligible,Volkswagen,True
1071,47888.0,48310.415,https://www.sgcarmart.com/used_cars/info.php?ID=1226237&DL=4332&utm_content=SLeligible,Nissan,True
1073,59800.0,62834.78,https://www.sgcarmart.com/used_cars/info.php?ID=1289741&DL=4498,Kia,True
1076,45100.0,49424.06,https://www.sgcarmart.com/used_cars/info.php?ID=1288365&DL=3381,Chevrolet,True
1077,37800.0,38553.965,https://www.sgcarmart.com/used_cars/info.php?ID=1232391&DL=4277&utm_content=SLeligible,Suzuki,True
1078,98399.0,101665.62,https://www.sgcarmart.com/used_cars/info.php?ID=1257010&DL=1106&utm_content=SLeligible,Hyundai,True
1079,115800.0,117991.795,https://www.sgcarmart.com/used_cars/info.php?ID=1267336&DL=2296&utm_content=SLeligible,BMW,True
1080,45900.0,48863.65,https://www.sgcarmart.com/used_cars/info.php?ID=1289620&DL=3951,Perodua,True
1081,33800.0,35614.67,https://www.sgcarmart.com/used_cars/info.php?ID=1191742&DL=1339&utm_content=SLeligible,Subaru,True
1082,139800.0,142016.5,https://www.sgcarmart.com/used_cars/info.php?ID=1289090&DL=1000&utm_content=SLeligible,BMW,True
1084,175000.0,193786.4,https://www.sgcarmart.com/used_cars/info.php?ID=1263688&DL=4030&utm_content=SLeligible,Mercedes-Benz,True
1086,117888.0,118815.49,https://www.sgcarmart.com/used_cars/info.php?ID=1269836&DL=3570&utm_content=SLeligible,Mercedes-Benz,True
1087,93800.0,93887.745,https://www.sgcarmart.com/used_cars/info.php?ID=1279984&DL=4501&utm_content=SLeligible,BMW,True
1089,46800.0,47671.94,https://www.sgcarmart.com/used_cars/info.php?ID=1236459&DL=3074&utm_content=SLeligible,Volkswagen,True
1090,129888.0,138893.04,https://www.sgcarmart.com/used_cars/info.php?ID=1286451&DL=4631&utm_content=SLeligible,Maserati,True
1094,48800.0,49160.5,https://www.sgcarmart.com/used_cars/info.php?ID=1284661&DL=2626,Mazda,True
1095,142800.0,147397.14,https://www.sgcarmart.com/used_cars/info.php?ID=1273111&DL=3043&utm_content=SLeligible,BMW,True
1098,92800.0,93793.835,https://www.sgcarmart.com/used_cars/info.php?ID=1248819&DL=3318&utm_content=SLeligible,Suzuki,True
1100,79800.0,80071.7,https://www.sgcarmart.com/used_cars/info.php?ID=1283176&DL=3647&utm_content=SLeligible,Mercedes-Benz,True
1101,125000.0,132207.64,https://www.sgcarmart.com/used_cars/info.php?ID=1182201&DL=4225&utm_content=SLeligible,Mercedes-Benz,True
1102,158888.0,161177.55,https://www.sgcarmart.com/used_cars/info.php?ID=1282787&DL=1000&utm_content=SLeligible,Volkswagen,True
1105,46988.0,47874.32,https://www.sgcarmart.com/used_cars/info.php?ID=1251195&DL=2870&utm_content=SLeligible,Volkswagen,True
1106,195800.0,198100.255,https://www.sgcarmart.com/used_cars/info.php?ID=1105744&DL=3405&utm_content=SLeligible,Mercedes-Benz,True
1107,69800.0,71585.14,https://www.sgcarmart.com/used_cars/info.php?ID=1289003&DL=3037,Nissan,True
1109,107500.0,110556.965,https://www.sgcarmart.com/used_cars/info.php?ID=1269170&DL=3712&utm_content=SLeligible,Citroen,True
1112,78500.0,79800.26,https://www.sgcarmart.com/used_cars/info.php?ID=1281422&DL=1135,Nissan,True
1113,89800.0,93457.765,https://www.sgcarmart.com/used_cars/info.php?ID=1244857&DL=1163&utm_content=SLeligible,Nissan,True
1114,26800.0,26883.41,https://www.sgcarmart.com/used_cars/info.php?ID=1282811&DL=1000,BMW,True
1118,80888.0,81087.31,https://www.sgcarmart.com/used_cars/info.php?ID=1282519&DL=1000&utm_content=SLeligible,Toyota,True
1119,131777.0,142476.795,https://www.sgcarmart.com/used_cars/info.php?ID=1273430&DL=3648&utm_content=SLeligible,Mercedes-Benz,True
1120,156800.0,164122.59,https://www.sgcarmart.com/used_cars/info.php?ID=1290347&DL=3525,BMW,True
1121,94000.0,97181.42,https://www.sgcarmart.com/used_cars/info.php?ID=1289647&DL=4550,BMW,True
1123,59800.0,60881.95,https://www.sgcarmart.com/used_cars/info.php?ID=1141503&DL=2356&utm_content=SLeligible,Mazda,True
1125,61800.0,61816.63,https://www.sgcarmart.com/used_cars/info.php?ID=1281402&DL=2217&utm_content=SLeligible,Mercedes-Benz,True
1127,102800.0,104688.44,https://www.sgcarmart.com/used_cars/info.php?ID=1282966&DL=3968,MINI,True
1128,58888.0,61610.33,https://www.sgcarmart.com/used_cars/info.php?ID=1262408&DL=1027&utm_content=SLeligible,Suzuki,True
1130,37888.0,39093.98,https://www.sgcarmart.com/used_cars/info.php?ID=1289864&DL=4659,MINI,True
1131,198800.0,199092.905,https://www.sgcarmart.com/used_cars/info.php?ID=1236524&DL=4558&utm_content=SLeligible,Land,True
1138,38800.0,40177.79,https://www.sgcarmart.com/used_cars/info.php?ID=1286592&DL=3048&utm_content=SLeligible,Nissan,True
1139,159800.0,165319.32,https://www.sgcarmart.com/used_cars/info.php?ID=1287328&DL=1032,Lexus,True
1140,86800.0,94772.26,https://www.sgcarmart.com/used_cars/info.php?ID=1197699&DL=4343&utm_content=SLeligible,Lexus,True
1141,78800.0,79997.16,https://www.sgcarmart.com/used_cars/info.php?ID=1273545&DL=1137&utm_content=SLeligible,Volkswagen,True
1142,72800.0,77628.485,https://www.sgcarmart.com/used_cars/info.php?ID=1289944&DL=4277&utm_content=SLeligible,Suzuki,True
1143,49800.0,50302.845,https://www.sgcarmart.com/used_cars/info.php?ID=1280794&DL=2080&utm_content=SLeligible,Mercedes-Benz,True
1145,57800.0,57874.185,https://www.sgcarmart.com/used_cars/info.php?ID=1254691&DL=3495&utm_content=SLeligible,BMW,True
1152,194988.0,196157.72,https://www.sgcarmart.com/used_cars/info.php?ID=1282688&DL=2870,BMW,True
1155,65900.0,71407.08,https://www.sgcarmart.com/used_cars/info.php?ID=1199329&DL=3034&utm_content=SLeligible,Mercedes-Benz,True
1158,27500.0,30127.14,https://www.sgcarmart.com/used_cars/info.php?ID=1287168&DL=2163&utm_content=SLeligible,Kia,True
1159,138800.0,145163.64,https://www.sgcarmart.com/used_cars/info.php?ID=1277905&DL=4211&utm_content=SLeligible,Toyota,True
1161,108888.0,153398.56,https://www.sgcarmart.com/used_cars/info.php?ID=1284604&DL=2318&utm_content=SLeligible,BMW,True
1162,90800.0,95006.455,https://www.sgcarmart.com/used_cars/info.php?ID=1252564&DL=2541&utm_content=SLeligible,Hyundai,True
1164,98888.0,100977.27,https://www.sgcarmart.com/used_cars/info.php?ID=1283212&DL=1000&utm_content=SLeligible,Infiniti,True
1165,65800.0,66162.515,https://www.sgcarmart.com/used_cars/info.php?ID=1289594&DL=4508,Kia,True
1166,51800.0,52255.325,https://www.sgcarmart.com/used_cars/info.php?ID=1289804&DL=1015,Hyundai,True
1169,35000.0,35154.87,https://www.sgcarmart.com/used_cars/info.php?ID=1285313&DL=3079,BMW,True
1172,192788.0,200724.66,https://www.sgcarmart.com/used_cars/info.php?ID=1217750&DL=3892&utm_content=SLeligible,Mercedes-Benz,True
1173,174800.0,178063.15,https://www.sgcarmart.com/used_cars/info.php?ID=1251666&DL=1339&utm_content=SLeligible,BMW,True
1174,103800.0,115092.515,https://www.sgcarmart.com/used_cars/info.php?ID=1274136&DL=3210&utm_content=SLeligible,Hyundai,True
1177,43800.0,44234.32,https://www.sgcarmart.com/used_cars/info.php?ID=1289280&DL=4162,Toyota,True
1179,66800.0,68303.84,https://www.sgcarmart.com/used_cars/info.php?ID=1267863&DL=4048&utm_content=SLeligible,Mazda,True
1180,176888.0,189576.96,https://www.sgcarmart.com/used_cars/info.php?ID=1289955&DL=3801&utm_content=SLeligible,Maserati,True
1182,82800.0,83646.025,https://www.sgcarmart.com/used_cars/info.php?ID=1284052&DL=1360,Nissan,True
1183,47800.0,47957.35,https://www.sgcarmart.com/used_cars/info.php?ID=1289960&DL=2440,Hyundai,True
1187,98988.0,99248.21,https://www.sgcarmart.com/used_cars/info.php?ID=1245539&DL=2870&utm_content=SLeligible,SEAT,True
1189,115500.0,119027.31,https://www.sgcarmart.com/used_cars/info.php?ID=1289132&DL=3287,Toyota,True
1192,96800.0,101225.415,https://www.sgcarmart.com/used_cars/info.php?ID=1279493&DL=1193&utm_content=SLeligible,BMW,True
1193,80800.0,84369.07,https://www.sgcarmart.com/used_cars/info.php?ID=1288987&DL=3163,Mazda,True
1195,49800.0,51315.33,https://www.sgcarmart.com/used_cars/info.php?ID=1287337&DL=4655&utm_content=SLeligible,BMW,True
1196,57800.0,57836.07,https://www.sgcarmart.com/used_cars/info.php?ID=1247325&DL=3276&utm_content=SLeligible,Volvo,True
1197,57800.0,66031.86,https://www.sgcarmart.com/used_cars/info.php?ID=1285970&DL=3475,Honda,True
1199,132788.0,145680.19,https://www.sgcarmart.com/used_cars/info.php?ID=1287162&DL=4398&utm_content=SLeligible,Toyota,True
1200,51800.0,53524.835,https://www.sgcarmart.com/used_cars/info.php?ID=1274962&DL=3602&utm_content=SLeligible,Nissan,True
1201,109800.0,111963.695,https://www.sgcarmart.com/used_cars/info.php?ID=1283014&DL=2754,Jaguar,True
1203,103800.0,116813.735,https://www.sgcarmart.com/used_cars/info.php?ID=1289930&DL=1054,Peugeot,True
1206,35800.0,36405.91,https://www.sgcarmart.com/used_cars/info.php?ID=1289204&DL=4074,Toyota,True
1208,62888.0,65433.445,https://www.sgcarmart.com/used_cars/info.php?ID=1254785&DL=1351&utm_content=SLeligible,Honda,True
1211,25800.0,27480.64,https://www.sgcarmart.com/used_cars/info.php?ID=1284601&DL=4481,Volkswagen,True
1213,78800.0,99584.04,https://www.sgcarmart.com/used_cars/info.php?ID=1274799&DL=2855&utm_content=SLeligible,Chrysler,True
1214,20800.0,20861.38,https://www.sgcarmart.com/used_cars/info.php?ID=1289646&DL=3271&utm_content=SLeligible,Honda,True
1216,36800.0,37700.76,https://www.sgcarmart.com/used_cars/info.php?ID=1288699&DL=4031,Mazda,True
1217,63888.0,66720.7,https://www.sgcarmart.com/used_cars/info.php?ID=1282297&DL=3451,Hyundai,True
1218,95800.0,98891.08,https://www.sgcarmart.com/used_cars/info.php?ID=1287181&DL=1368,Toyota,True
1220,145800.0,147325.155,https://www.sgcarmart.com/used_cars/info.php?ID=1274237&DL=1111&utm_content=SLeligible,Maserati,True
1222,40800.0,41501.08,https://www.sgcarmart.com/used_cars/info.php?ID=1287816&DL=3722,Mazda,True
1225,49800.0,50184.8,https://www.sgcarmart.com/used_cars/info.php?ID=1276806&DL=2332&utm_content=SLeligible,Toyota,True
1227,41800.0,45546.93,https://www.sgcarmart.com/used_cars/info.php?ID=1287035&DL=2389,Subaru,True
1230,56800.0,64217.36,https://www.sgcarmart.com/used_cars/info.php?ID=1282850&DL=3048&utm_content=SLeligible,Honda,True
1231,66888.0,78413.48,https://www.sgcarmart.com/used_cars/info.php?ID=1268165&DL=3801&utm_content=SLeligible,Lexus,True
1233,50800.0,53892.08,https://www.sgcarmart.com/used_cars/info.php?ID=1290167&DL=4334,Honda,True
1235,39800.0,42580.32,https://www.sgcarmart.com/used_cars/info.php?ID=1282138&DL=2804,SEAT,True
1236,47800.0,48980.845,https://www.sgcarmart.com/used_cars/info.php?ID=1279326&DL=4332&utm_content=SLeligible,Toyota,True
1239,38988.0,41156.41,https://www.sgcarmart.com/used_cars/info.php?ID=1289216&DL=3642&utm_content=SLeligible,Honda,True
1240,29000.0,30559.585,https://www.sgcarmart.com/used_cars/info.php?ID=1288807&DL=3456,Mazda,True
1241,120800.0,122767.7,https://www.sgcarmart.com/used_cars/info.php?ID=1207108&DL=2096&utm_content=SLeligible,Honda,True
1244,117500.0,121215.51,https://www.sgcarmart.com/used_cars/info.php?ID=1282139&DL=2029,BMW,True
1247,53800.0,55311.01,https://www.sgcarmart.com/used_cars/info.php?ID=1222332&DL=4465&utm_content=SLeligible,Honda,True
1249,66800.0,70409.975,https://www.sgcarmart.com/used_cars/info.php?ID=1258829&DL=3750&utm_content=SLeligible,Kia,True
1251,121800.0,124427.64,https://www.sgcarmart.com/used_cars/info.php?ID=1289941&DL=3163,Volkswagen,True
1256,84800.0,88105.12,https://www.sgcarmart.com/used_cars/info.php?ID=1237186&DL=1238&utm_content=SLeligible,Volvo,True
