,LISTING_URL,BRAND,PRICE,DEPRE_VALUE_PER_YEAR,REG_DATE,MILEAGE_KM,MANUFACTURED_YEAR,ROAD_TAX_PER_YEAR,TRANSMISSION,DEREG_VALUE_FROM_SCRAPE_DATE,SCRAPE_DATE,OMV,ARF,POWER,COE_FROM_SCRAPE_DATE,DAYS_OF_COE_LEFT,ENGINE_CAPACITY_CC,CURB_WEIGHT_KG,NO_OF_OWNERS,VEHICLE_TYPE
2185,https://www.sgcarmart.com/used_cars/info.php?ID=1282665&DL=1000&utm_content=SLeligible,BMW,181000,30220,07-Sep-2018,96000,2018,2384,Auto,81924,18/04/2024,69278,96701,355,32429,1589,2998,1810,2,SUV
2186,https://www.sgcarmart.com/used_cars/info.php?ID=1264914&DL=1000&utm_content=SLeligible,Mercedes-Benz,106800,17800,05-Jul-2019,66500,2019,740,Auto,35931,18/04/2024,25738,28034,120,28589,1891,1595,1435,1,SUV
2187,https://www.sgcarmart.com/used_cars/info.php?ID=1222332&DL=4465&utm_content=SLeligible,Honda,53800,10950,18-Mar-2009,125000,2009,1026,Manual,12546,18/04/2024,18475,18475,118,25525,1467,1497,1110,2,Mid-Sized Sedan
2188,https://www.sgcarmart.com/used_cars/info.php?ID=1280679&DL=1043&utm_content=SLeligible,Porsche,328800,41650,06-Jul-2020,54000,2020,2380,Auto,128114,18/04/2024,93187,139737,335,37500,2257,2995,2060,2,SUV
2189,https://www.sgcarmart.com/used_cars/info.php?ID=1281628&DL=1127,Nissan,102800,18880,18-Jan-2019,48600,2018,1210,Auto,33559,18/04/2024,24339,26075,142,32200,1700,1997,1626,2,SUV
2190,https://www.sgcarmart.com/used_cars/info.php?ID=1204262&DL=2077&utm_content=SLeligible,Honda,92800,17540,15-Jan-2019,73816,2018,682,Auto,28632,18/04/2024,,,135,32909,1707,1496,1430,3,MPV
2191,https://www.sgcarmart.com/used_cars/info.php?ID=1258829&DL=3750&utm_content=SLeligible,Kia,66800,11180,09-Apr-2010,173000,2010,2288,Auto,20058,18/04/2024,21745,21745,171,33568,1856,2359,1838,3,SUV
2192,https://www.sgcarmart.com/used_cars/info.php?ID=1271177&DL=1027&utm_content=SLeligible,BMW,53888,26110,18-Aug-2015,75000,2015,1210,Auto,29041,18/04/2024,33037,38252,181,60101,455,1997,1680,1,SUV
2193,https://www.sgcarmart.com/used_cars/info.php?ID=1289941&DL=3163,Volkswagen,121800,15990,27-Nov-2020,30000,2019,976,Auto,51317,18/04/2024,28710,32194,177,41101,2408,1798,1480,1,Luxury Sedan
2194,https://www.sgcarmart.com/used_cars/info.php?ID=1285708&DL=4228,Mercedes-Benz,79500,17940,19-Dec-2017,89450,2017,740,Auto,35055,18/04/2024,28815,27341,120,47112,1335,1595,1430,2,Luxury Sedan
2195,https://www.sgcarmart.com/used_cars/info.php?ID=1198234&DL=2494&utm_content=SLeligible,Lexus,70300,24670,22-Dec-2015,92238,2015,1210,Auto,42079,18/04/2024,47057,57880,234,61103,608,1998,1755,2,SUV
2196,https://www.sgcarmart.com/used_cars/info.php?ID=1221713&DL=2792&utm_content=SLeligible,Mercedes-Benz,298800,28580,05-May-2023,6000,2022,1212,Auto,169705,18/04/2024,,,277,120889,3291,1999,1850,1,SUV
2197,https://www.sgcarmart.com/used_cars/info.php?ID=1288924&DL=2725,Mercedes-Benz,41800,26170,17-Apr-2015,,2015,740,Auto,22825,18/04/2024,35392,31549,154,70890,39,1595,1425,2,Luxury Sedan
2198,https://www.sgcarmart.com/used_cars/info.php?ID=1284086&DL=1000&utm_content=SLeligible,Audi,91000,17260,27-Sep-2018,98000,2018,624,Auto,33930,18/04/2024,26140,28596,147,31307,1618,1395,1320,3,Luxury Sedan
2199,https://www.sgcarmart.com/used_cars/info.php?ID=1271605&DL=3446&utm_content=SLeligible,Toyota,175000,27750,30-Aug-2019,65000,2018,1792,Auto,59840,18/04/2024,42973,52163,179,38602,1946,2493,1980,1,MPV
2200,https://www.sgcarmart.com/used_cars/info.php?ID=1237186&DL=1238&utm_content=SLeligible,Volvo,84800,13140,15-Feb-2011,105000,2010,1697,Auto,22550,18/04/2024,41951,41951,237,34935,2342,1999,1760,4,SUV
2201,https://www.sgcarmart.com/used_cars/info.php?ID=1289686&DL=1000&utm_content=SLeligible,Honda,75900,12790,18-Dec-2019,100700,2019,578,Auto,23259,18/04/2024,16826,6826,97,32000,2044,1318,1052,1,Hatchback
2202,https://www.sgcarmart.com/used_cars/info.php?ID=1267620&DL=3004&utm_content=SLeligible,Mercedes-Benz,79800,12220,28-Oct-2010,127000,2010,1364,Auto,24950,18/04/2024,38917,38917,154,38216,2379,1796,1495,3,Luxury Sedan
2203,https://www.sgcarmart.com/used_cars/info.php?ID=1258863&DL=1339&utm_content=SLeligible,Citroen,27800,15210,17-Dec-2015,138300,2015,508,Auto,12227,18/04/2024,18320,5000,80,56989,583,1199,975,3,SUV
2204,https://www.sgcarmart.com/used_cars/info.php?ID=1277039&DL=3089&utm_content=SLeligible,SEAT,72800,13160,28-Nov-2018,102000,2017,392,Auto,28454,18/04/2024,22979,24171,113,25000,1679,999,1225,1,Hatchback
2205,https://www.sgcarmart.com/used_cars/info.php?ID=1269811&DL=2080&utm_content=SLeligible,Toyota,50800,10150,20-Apr-2009,,2009,1113,Auto,13102,18/04/2024,16990,16990,107,26175,1826,1598,1195,4,Mid-Sized Sedan
2206,https://www.sgcarmart.com/used_cars/info.php?ID=1289467&DL=2927,Mazda,45000,18670,26-Feb-2016,92000,2015,1210,Auto,21542,18/04/2024,20465,20651,148,55089,372,1998,1664,1,MPV
2207,https://www.sgcarmart.com/used_cars/info.php?ID=1284600&DL=4457&utm_content=SLeligible,Mercedes-Benz,66800,11300,17-Mar-2010,142000,2009,1881,Auto,20939,18/04/2024,32108,32108,134,35416,1831,2035,1315,6,Hatchback
2208,https://www.sgcarmart.com/used_cars/info.php?ID=1286119&DL=2547,Nissan,32800,14100,23-Feb-2016,154492,2015,508,Auto,16887,18/04/2024,18454,13454,113,51301,369,1197,1285,3,SUV
2209,https://www.sgcarmart.com/used_cars/info.php?ID=1286923&DL=1268,Toyota,92800,14000,07-Aug-2020,17088,2019,392,Auto,27656,18/04/2024,19137,9137,96,33000,2289,996,970,1,SUV
2210,https://www.sgcarmart.com/used_cars/info.php?ID=1283258&DL=1000&utm_content=SLeligible,Lexus,96000,20470,28-Nov-2017,84000,2017,1210,Auto,49452,18/04/2024,37274,44184,241,57414,1314,1998,1620,3,Luxury Sedan
2211,https://www.sgcarmart.com/used_cars/info.php?ID=1288918&DL=2303,Kia,82800,14900,25-Mar-2019,43043,2018,738,Auto,25296,18/04/2024,18515,18515,125,25000,1496,1591,1287,1,Mid-Sized Sedan
2212,https://www.sgcarmart.com/used_cars/info.php?ID=1238826&DL=3507&utm_content=SLeligible,Volvo,98000,23990,29-May-2017,93000,2017,1176,Auto,47646,18/04/2024,39136,46791,250,55414,1125,1969,1858,1,Stationwagon
2213,https://www.sgcarmart.com/used_cars/info.php?ID=1260425&DL=1340&utm_content=SLeligible,Mercedes-Benz,98800,20980,15-Dec-2017,80690,2017,740,Auto,46284,18/04/2024,37239,44135,154,48109,1311,1595,1425,1,Luxury Sedan
2214,https://www.sgcarmart.com/used_cars/info.php?ID=1271479&DL=3648&utm_content=SLeligible,Mercedes-Benz,145777,19640,06-Aug-2020,78000,2019,586,Auto,55085,18/04/2024,37171,44040,160,35001,2288,1332,1445,2,Stationwagon
2215,https://www.sgcarmart.com/used_cars/info.php?ID=1245621&DL=3911&utm_content=SLeligible,Toyota,99800,19970,31-May-2018,68300,2018,1210,Auto,40434,18/04/2024,30808,35132,227,38600,1492,1998,1695,1,SUV
2216,https://www.sgcarmart.com/used_cars/info.php?ID=1252002&DL=4332&utm_content=SLeligible,Jaguar,149800,23000,28-Feb-2019,76590,2018,1210,Auto,70288,18/04/2024,57667,75801,246,36667,1469,1997,1781,1,SUV
2217,https://www.sgcarmart.com/used_cars/info.php?ID=1289074&DL=2171,Volkswagen,49800,14760,13-Sep-2016,140000,2016,976,Auto,30906,18/04/2024,29773,28683,177,57002,855,1798,1480,3,Luxury Sedan
2218,https://www.sgcarmart.com/used_cars/info.php?ID=1289024&DL=3452&utm_content=SLeligible,Audi,140800,19100,27-Dec-2011,,2011,2309,Auto,42987,18/04/2024,54766,54766,335,58306,2678,2480,1575,3,Sports Car
2219,https://www.sgcarmart.com/used_cars/info.php?ID=1256843&DL=1368,Honda,104000,20650,23-Sep-1999,284526,1999,1110,Manual,13181,18/04/2024,23160,32424,,26175,1827,1595,,,Sports Car
2220,https://www.sgcarmart.com/used_cars/info.php?ID=1285778&DL=3368,Toyota,168555,28510,01-Mar-2019,84000,2018,1792,Auto,58861,18/04/2024,48189,59465,179,35403,1460,2494,2045,1,MPV
2221,https://www.sgcarmart.com/used_cars/info.php?ID=1284239&DL=3456,Nissan,15888,17510,23-Jan-2015,104000,2014,508,Auto,7546,18/04/2024,14943,5000,96,66010,274,1198,1080,1,Hatchback
2222,https://www.sgcarmart.com/used_cars/info.php?ID=1290074&DL=1000&utm_content=SLeligible,Honda,78000,14910,30-Mar-2019,21000,2018,682,Auto,21859,18/04/2024,,,135,32909,1491,1496,1080,1,Hatchback
2223,https://www.sgcarmart.com/used_cars/info.php?ID=1288439&DL=1000&utm_content=SLeligible,Mercedes-Benz,89888,22780,19-Oct-2016,148000,2016,1202,Auto,53958,18/04/2024,52106,65791,181,57903,910,1991,1605,1,Luxury Sedan
2224,https://www.sgcarmart.com/used_cars/info.php?ID=1255936&DL=1177&utm_content=SLeligible,Mercedes-Benz,289000,32600,07-Mar-2022,32000,2021,4336,Auto,111119,18/04/2024,,,415,80210,2562,,2495,1,SUV
2225,https://www.sgcarmart.com/used_cars/info.php?ID=1278129&DL=2626&utm_content=SLeligible,Chevrolet,29800,13960,30-Oct-2015,110000,2015,604,Auto,18436,18/04/2024,16843,16843,138,59889,546,1362,1650,2,MPV
2226,https://www.sgcarmart.com/used_cars/info.php?ID=1274651&DL=2975&utm_content=SLeligible,Bentley,345000,74410,17-Nov-2016,47000,2015,3940,Auto,197809,18/04/2024,185521,305938,520,55201,919,3993,2295,4,Sports Car
2227,https://www.sgcarmart.com/used_cars/info.php?ID=1267968&DL=3647&utm_content=SLeligible,Citroen,84800,14740,30-Apr-2019,108000,2018,508,Auto,32658,18/04/2024,20904,21266,128,33199,1826,1199,1317,1,MPV
2228,https://www.sgcarmart.com/used_cars/info.php?ID=1289680&DL=3283,Nissan,81800,13540,26-Jul-2019,,2018,508,Auto,29709,18/04/2024,20621,20870,113,26667,1922,1197,1325,2,SUV
2229,https://www.sgcarmart.com/used_cars/info.php?ID=1275781&DL=1277&utm_content=SLeligible,Honda,64800,15210,28-Nov-2017,98000,2017,742,Auto,25822,18/04/2024,19726,19726,123,36001,1314,1597,1249,1,Mid-Sized Sedan
2230,https://www.sgcarmart.com/used_cars/info.php?ID=1269835&DL=3933&utm_content=SLeligible,Nissan,30800,15240,17-Nov-2015,96000,2015,508,Auto,16435,18/04/2024,18413,13413,113,57301,554,1197,1285,2,SUV
2231,https://www.sgcarmart.com/used_cars/info.php?ID=1153073&DL=4074&utm_content=SLeligible,Mercedes-Benz,136800,20570,02-Jan-2020,51000,2019,586,Auto,50659,18/04/2024,33352,38693,160,37900,2069,1332,1385,1,Luxury Sedan
2232,https://www.sgcarmart.com/used_cars/info.php?ID=1281523&DL=1339,BMW,92800,14850,02-Sep-2019,,2019,684,Auto,36582,18/04/2024,24215,25901,107,31917,1949,1499,1490,2,MPV
2233,https://www.sgcarmart.com/used_cars/info.php?ID=1240805&DL=4125&utm_content=SLeligible,Volkswagen,91888,15370,29-May-2019,44000,2018,624,Auto,33746,18/04/2024,24707,26590,123,27000,1855,1395,1270,2,Hatchback
2234,https://www.sgcarmart.com/used_cars/info.php?ID=1274477&DL=3043&utm_content=SLeligible,Infiniti,67800,16690,28-Feb-2017,109000,2016,1202,Auto,39075,18/04/2024,34304,40026,207,52600,739,1991,1644,2,Luxury Sedan
2235,https://www.sgcarmart.com/used_cars/info.php?ID=1290197&DL=3382,MINI,43998,15730,27-Sep-2016,93019,2016,508,Auto,19647,18/04/2024,20844,11182,100,53000,888,1198,1175,3,Hatchback
2236,https://www.sgcarmart.com/used_cars/info.php?ID=1286585&DL=4031,Mercedes-Benz,84388,27080,01-Jun-2016,113500,2016,1202,Auto,42283,18/04/2024,44327,54058,207,46502,763,1991,1480,3,Luxury Sedan
2237,https://www.sgcarmart.com/used_cars/info.php?ID=1290207&DL=3283,Toyota,41800,16720,29-Jun-2016,82000,2016,682,Auto,17921,18/04/2024,20163,10229,107,53694,790,1496,1320,3,MPV
2238,https://www.sgcarmart.com/used_cars/info.php?ID=1289959&DL=1136,Hyundai,34800,13060,20-Apr-2016,,2016,738,Auto,19591,18/04/2024,17294,17294,125,46009,731,1591,1345,1,Mid-Sized Sedan
2239,https://www.sgcarmart.com/used_cars/info.php?ID=1289956&DL=1026,Hyundai,27800,12990,11-Nov-2015,107568,2015,738,Auto,16991,18/04/2024,14965,14965,130,56001,548,1591,1292,2,Mid-Sized Sedan
2240,https://www.sgcarmart.com/used_cars/info.php?ID=1259362&DL=1177&utm_content=SLeligible,Rolls-Royce,1490,178290,02-Feb-2021,6400,2018,8004,Auto,448485,18/04/2024,325134,557242,563,45510,2464,6592,2635,2,Sports Car
2241,https://www.sgcarmart.com/used_cars/info.php?ID=1283053&DL=3456&utm_content=SLeligible,Nissan,54888,10970,27-Aug-2014,80000,2014,508,Auto,,18/04/2024,14549,5000,96,,1825,1198,1080,1,Hatchback
2242,https://www.sgcarmart.com/used_cars/info.php?ID=1282313&DL=3381,Hyundai,30500,13580,27-Jan-2016,,2015,738,Auto,16133,18/04/2024,12773,12773,130,51301,643,1591,1292,2,Mid-Sized Sedan
2243,https://www.sgcarmart.com/used_cars/info.php?ID=1237788&DL=2984&utm_content=SLeligible,BMW,93888,26940,13-Sep-2016,65000,2016,1210,Auto,48689,18/04/2024,47372,58321,248,57002,855,1998,1540,3,Luxury Sedan
2244,https://www.sgcarmart.com/used_cars/info.php?ID=1278193&DL=2356&utm_content=SLeligible,Toyota,300000,30540,27-Feb-2023,23777,2022,1792,Auto,145859,18/04/2024,45545,58536,179,115001,2928,2493,2030,1,MPV
2245,https://www.sgcarmart.com/used_cars/info.php?ID=1281792&DL=4609,Volkswagen,180800,19220,02-Sep-2022,31058,2020,1194,Auto,123497,18/04/2024,33963,39549,217,112001,3044,1984,1790,1,MPV
2246,https://www.sgcarmart.com/used_cars/info.php?ID=1290117&DL=3546&utm_content=SLeligible,Volkswagen,85800,13290,05-Jan-2011,157000,2010,1672,Auto,22550,18/04/2024,34263,34263,207,34935,2342,1984,1339,3,Sports Car
2247,https://www.sgcarmart.com/used_cars/info.php?ID=1289159&DL=1015,Honda,60800,12870,16-Oct-2018,34322,2018,78,Auto,11163,18/04/2024,15864,5864,97,15699,1617,1318,1052,3,Hatchback
2248,https://www.sgcarmart.com/used_cars/info.php?ID=1289099&DL=3382,Toyota,58998,18380,26-Aug-2016,112105,2016,1196,Auto,32516,18/04/2024,31772,31481,148,57903,857,1986,1610,4,SUV
2249,https://www.sgcarmart.com/used_cars/info.php?ID=1287217&DL=2440,Mercedes-Benz,74800,20020,24-Jan-2017,80400,2016,740,Auto,38654,18/04/2024,37019,38827,154,55501,1005,1595,1425,2,Luxury Sedan
2250,https://www.sgcarmart.com/used_cars/info.php?ID=1289423&DL=4517,BMW,89800,16750,26-Jun-2018,105577,2017,684,Auto,41681,18/04/2024,33755,39257,134,33900,1527,1499,1425,2,Luxury Sedan
2251,https://www.sgcarmart.com/used_cars/info.php?ID=1276835&DL=1193&utm_content=SLeligible,Honda,67800,13640,29-Jan-2019,82000,2018,578,Auto,15964,18/04/2024,15093,5093,97,25920,1730,1317,1030,2,Hatchback
2252,https://www.sgcarmart.com/used_cars/info.php?ID=1247959&DL=4061&utm_content=SLeligible,Toyota,389888,35250,31-Oct-2023,15,2023,,Auto,214868,18/04/2024,,,246,140889,3467,2487,2155,1,MPV
2253,https://www.sgcarmart.com/used_cars/info.php?ID=1287733&DL=3350,BMW,161800,17430,29-Apr-2022,34233,2022,684,Auto,112038,18/04/2024,36799,43519,134,99010,2920,1499,1375,1,Luxury Sedan
2254,https://www.sgcarmart.com/used_cars/info.php?ID=1250729&DL=4517&utm_content=SLeligible,Volkswagen,78800,12670,07-Jul-2010,228432,2010,1672,Auto,20877,18/04/2024,25921,25921,167,33568,2258,1984,1667,6,SUV
2255,https://www.sgcarmart.com/used_cars/info.php?ID=1289820&DL=3846&utm_content=SLeligible,Mercedes-Benz,79888,12300,15-Oct-2010,180000,2010,1364,Auto,24814,18/04/2024,38917,38917,154,38216,2346,1796,1495,5,Luxury Sedan
2256,https://www.sgcarmart.com/used_cars/info.php?ID=1257831&DL=4189&utm_content=SLeligible,Audi,223800,25540,17-Dec-2021,39000,2021,1194,Auto,103609,18/04/2024,45691,55968,194,80401,2773,1984,1435,1,Sports Car
2257,https://www.sgcarmart.com/used_cars/info.php?ID=1235963&DL=3466&utm_content=SLeligible,Kia,37800,14210,15-Jun-2016,93000,2016,738,Auto,20174,18/04/2024,14328,14328,127,53694,767,1591,1295,2,Mid-Sized Sedan
2258,https://www.sgcarmart.com/used_cars/info.php?ID=1236203&DL=1339&utm_content=SLeligible,BMW,83800,27640,23-Aug-2016,138000,2016,1210,Auto,36366,18/04/2024,32841,37978,181,57903,854,1997,1365,2,Sports Car
2259,https://www.sgcarmart.com/used_cars/info.php?ID=1220132&DL=3047&utm_content=SLeligible,Toyota,158800,22260,13-Oct-2020,32125,2019,974,Auto,48174,18/04/2024,,,134,41001,2344,1797,1610,2,MPV
2260,https://www.sgcarmart.com/used_cars/info.php?ID=1288840&DL=3573&utm_content=SLeligible,Mitsubishi,130800,26870,25-May-2009,88000,2008,1815,Auto,15547,18/04/2024,48433,48433,276,31933,1460,1998,1550,4,Sports Car
2261,https://www.sgcarmart.com/used_cars/info.php?ID=1028750&DL=3587&utm_content=SLeligible,Porsche,169888,21910,18-Jan-2012,137009,2011,4332,Auto,61278,18/04/2024,107709,107709,402,79034,2795,3605,1760,6,Sports Car
2262,https://www.sgcarmart.com/used_cars/info.php?ID=1242004&DL=3381&utm_content=SLeligible,Nissan,298000,29780,28-Apr-2008,108456,2008,5454,Auto,,18/04/2024,79576,79576,473,,0,3799,1740,,Sports Car
2263,https://www.sgcarmart.com/used_cars/info.php?ID=1267912&DL=3008&utm_content=SLeligible,Toyota,88888,15170,26-Feb-2010,75000,2010,3042,Auto,22311,18/04/2024,27036,27036,158,38071,1832,2694,1705,3,SUV
2264,https://www.sgcarmart.com/used_cars/info.php?ID=1233875&DL=2175&utm_content=SLeligible,Peugeot,35800,13600,23-Jun-2016,88000,2015,508,Auto,19105,18/04/2024,21678,12350,128,53694,794,1199,1190,2,Stationwagon
2265,https://www.sgcarmart.com/used_cars/info.php?ID=1249411&DL=4140&utm_content=SLeligible,Honda,45800,14810,22-Mar-2017,103000,2016,682,Auto,18581,18/04/2024,,,150,53300,763,1496,1280,4,SUV
2266,https://www.sgcarmart.com/used_cars/info.php?ID=1285694&DL=4239&utm_content=SLeligible,Toyota,37800,13410,12-Feb-2007,,2006,1458,Auto,14681,18/04/2024,17555,19311,130,52077,1004,1794,1300,2,MPV
2267,https://www.sgcarmart.com/used_cars/info.php?ID=1223924&DL=2870&utm_content=SLeligible,Tesla,171988,18790,28-Dec-2021,17000,2021,5384,Auto,103457,18/04/2024,,,505,80989,2804,,1844,1,Luxury
2268,https://www.sgcarmart.com/used_cars/info.php?ID=1285448&DL=4609,BMW,108800,23030,26-Dec-2017,72983,2017,1210,Auto,50837,18/04/2024,43385,47739,181,53711,1342,1998,1495,2,Sports Car
2269,https://www.sgcarmart.com/used_cars/info.php?ID=1217065&DL=3769&utm_content=SLeligible,Suzuki,60800,16230,06-Sep-2017,81000,2016,736,Auto,22161,18/04/2024,16762,11762,118,42900,1223,1586,1160,1,SUV
2270,https://www.sgcarmart.com/used_cars/info.php?ID=1288861&DL=1368,Volkswagen,120800,18080,22-Oct-2019,59314,2019,1194,Auto,54492,18/04/2024,35897,42256,217,41361,2008,1984,1790,1,MPV
2271,https://www.sgcarmart.com/used_cars/info.php?ID=1280581&DL=4633&utm_content=SLeligible,Honda,96188,15120,28-Dec-2019,53000,2018,682,Auto,36662,18/04/2024,,,150,37900,2074,1496,1280,1,SUV
2272,https://www.sgcarmart.com/used_cars/info.php?ID=1265393&DL=4211,Volkswagen,36888,16290,26-Jan-2015,123888,2014,1764,Auto,29942,18/04/2024,,,174,72990,277,1968,1804,3,MPV
2273,https://www.sgcarmart.com/used_cars/info.php?ID=1280133&DL=4317&utm_content=SLeligible,Mitsubishi,71388,11720,04-Mar-2020,66000,2019,506,Auto,23143,18/04/2024,13990,5000,79,32999,1828,1193,940,3,Mid-Sized Sedan
2274,https://www.sgcarmart.com/used_cars/info.php?ID=1121713&DL=2093&utm_content=SLeligible,Mercedes-Benz,208000,35750,25-Jun-2018,11000,2018,1202,Auto,99541,18/04/2024,80382,116688,241,42661,1526,1991,1780,3,Sports Car
2275,https://www.sgcarmart.com/used_cars/info.php?ID=1205954&DL=3712&utm_content=SLeligible,Mercedes-Benz,43000,14570,01-Jun-2007,179000,2007,3573,Auto,14856,18/04/2024,81044,89149,227,50347,763,2997,1850,3,Luxury Sedan
2276,https://www.sgcarmart.com/used_cars/info.php?ID=1277697&DL=1107&utm_content=SLeligible,Honda,68800,17380,13-Jul-2017,73300,2017,684,Auto,31910,18/04/2024,27298,25218,170,48001,1159,1498,1324,1,Mid-Sized Sedan
2277,https://www.sgcarmart.com/used_cars/info.php?ID=1260248&DL=3723&utm_content=SLeligible,Honda,48000,12960,18-Jan-2008,165000,2007,1467,Auto,19206,18/04/2024,17064,18771,138,51850,1338,1799,1350,3,MPV
2278,https://www.sgcarmart.com/used_cars/info.php?ID=1286537&DL=4592&utm_content=SLeligible,Toyota,60800,12150,18-Jun-2014,85924,2014,742,Auto,,18/04/2024,18544,13544,120,,1825,1598,1205,1,Mid-Sized Sedan
2279,https://www.sgcarmart.com/used_cars/info.php?ID=1216444&DL=3647&utm_content=SLeligible,Audi,88800,20970,11-Jul-2017,110000,2017,1194,Auto,43538,18/04/2024,39466,42253,187,49802,1157,1984,1535,2,Luxury Sedan
2280,https://www.sgcarmart.com/used_cars/info.php?ID=1284359&DL=1056,Honda,57988,13930,12-Apr-2018,43500,2017,578,Auto,17989,18/04/2024,14409,5000,97,37000,1129,1317,1030,1,Hatchback
2281,https://www.sgcarmart.com/used_cars/info.php?ID=1198700&DL=4419&utm_content=SLeligible,Mercedes-Benz,57800,22880,08-Apr-2016,,2015,740,Auto,22872,18/04/2024,27477,25468,120,45000,395,1595,1435,3,SUV
2282,https://www.sgcarmart.com/used_cars/info.php?ID=1288845&DL=2025,BMW,84888,16860,28-Feb-2018,73134,2017,684,Auto,40758,18/04/2024,33947,39526,134,39000,1104,1499,1425,1,Luxury Sedan
2283,https://www.sgcarmart.com/used_cars/info.php?ID=1290061&DL=1000&utm_content=SLeligible,Mercedes-Benz,141000,25280,26-Oct-2018,60000,2018,1202,Auto,51973,18/04/2024,43780,53292,207,32429,1647,1991,1735,1,SUV
2284,https://www.sgcarmart.com/used_cars/info.php?ID=1266270&DL=4343&utm_content=SLeligible,Mitsubishi,26800,12690,30-May-2006,,2006,1101,Manual,9628,18/04/2024,11714,5986,105,45578,761,1584,1162,3,Mid-Sized Sedan
2285,https://www.sgcarmart.com/used_cars/info.php?ID=1270792&DL=4427&utm_content=SLeligible,Mitsubishi,80000,14700,05-Oct-2018,128000,2018,684,Auto,34619,18/04/2024,26207,28690,160,32551,1616,1499,1490,3,SUV
2286,https://www.sgcarmart.com/used_cars/info.php?ID=1272001&DL=2757&utm_content=SLeligible,Toyota,134800,31140,25-Sep-2017,81000,2017,1792,Auto,53664,18/04/2024,45431,55604,179,51000,1251,2494,2065,3,MPV
2287,https://www.sgcarmart.com/used_cars/info.php?ID=1286925&DL=1032,Kia,92800,13550,07-Aug-2020,47814,2020,738,Auto,31713,18/04/2024,14799,14799,125,32699,2289,1591,1287,1,Mid-Sized Sedan
2288,https://www.sgcarmart.com/used_cars/info.php?ID=1276924&DL=3648&utm_content=SLeligible,Tesla,159777,17870,14-Sep-2021,59000,2021,5384,Auto,82638,18/04/2024,,,505,56032,2681,,1844,1,Luxury
2289,https://www.sgcarmart.com/used_cars/info.php?ID=1284119&DL=3381,Nissan,20500,14190,30-May-2015,80000,2014,684,Auto,12592,18/04/2024,14427,9427,97,66590,396,1498,1040,1,Mid-Sized Sedan
2290,https://www.sgcarmart.com/used_cars/info.php?ID=1290107&DL=1163,Mercedes-Benz,172800,22200,24-Feb-2021,28000,2020,586,Auto,64569,18/04/2024,35219,41307,160,49001,2195,1332,1485,1,SUV
2291,https://www.sgcarmart.com/used_cars/info.php?ID=1290296&DL=3627,2017,56500,15940,18-Aug-2017,,2017,974,Auto,22320,18/04/2024,,,120,53711,1185,1797,1440,1,SUV
2292,https://www.sgcarmart.com/used_cars/info.php?ID=1270780&DL=3283&utm_content=SLeligible,Kia,51000,13320,06-Sep-2017,80000,2017,738,Auto,22223,18/04/2024,11857,11857,127,42900,1223,1591,1295,2,Mid-Sized Sedan
2293,https://www.sgcarmart.com/used_cars/info.php?ID=1283813&DL=2080,Nissan,42802,15190,05-May-2016,,2016,1210,Auto,24246,18/04/2024,22509,23513,142,49602,736,1997,1626,3,SUV
2294,https://www.sgcarmart.com/used_cars/info.php?ID=1290359&DL=3875,Mercedes-Benz,140000,21520,24-Jul-2019,68000,2018,684,Auto,65320,18/04/2024,,,194,48000,1920,1497,1530,2,Luxury
2295,https://www.sgcarmart.com/used_cars/info.php?ID=1289926&DL=1027,Kia,58888,11610,08-Oct-2018,114278,2018,238,Auto,14647,18/04/2024,13894,13894,125,11000,1619,1591,1287,2,Mid-Sized Sedan
2296,https://www.sgcarmart.com/used_cars/info.php?ID=1289550&DL=3546,Subaru,75800,15620,17-Sep-2018,79000,2018,1208,Auto,23692,18/04/2024,13656,13656,147,32001,1589,1995,1591,3,SUV
2297,https://www.sgcarmart.com/used_cars/info.php?ID=1270915&DL=4609&utm_content=SLeligible,Nissan,47800,15350,12-Aug-2016,79537,2016,1210,Auto,27675,18/04/2024,23227,24518,142,56000,824,1997,1626,3,SUV
2298,https://www.sgcarmart.com/used_cars/info.php?ID=1272871&DL=4609&utm_content=SLeligible,Mercedes-Benz,169500,23480,03-Sep-2020,77456,2020,586,Auto,51929,18/04/2024,33910,39474,160,35001,2315,1332,1610,2,SUV
2299,https://www.sgcarmart.com/used_cars/info.php?ID=1197736&DL=2976&utm_content=SLeligible,Toyota,75800,35700,26-Nov-2015,169776,2015,1792,Auto,29925,18/04/2024,32119,36967,179,60000,582,2493,1980,2,MPV
2300,https://www.sgcarmart.com/used_cars/info.php?ID=1289937&DL=3415,Mercedes-Benz,108800,22200,28-Jun-2017,134000,2016,1202,Auto,65339,18/04/2024,57731,75916,207,50110,1164,1991,1615,1,Luxury Sedan
2301,https://www.sgcarmart.com/used_cars/info.php?ID=1289716&DL=2296,Volvo,189800,19730,27-Jan-2023,18000,2022,1176,Auto,117373,18/04/2024,,,194,105459,3198,1969,1660,1,SUV
2302,https://www.sgcarmart.com/used_cars/info.php?ID=1287509&DL=4544,BMW,39888,17250,03-May-2016,75000,2016,1082,Auto,15044,18/04/2024,,,113,46009,734,1496,1350,1,Hatchback
2303,https://www.sgcarmart.com/used_cars/info.php?ID=1232368&DL=1213,Porsche,370800,37340,11-Nov-2022,12102,2022,1200,Auto,158371,18/04/2024,72017,101631,295,95856,3103,1988,1440,1,Sports Car
